# wavelength intensity
0.7227008 3.24e-39
0.7228008 5.11e-43
0.7229008 5.26e-47
0.7230008 3.53e-51
0.7231008 1.55e-55
0.7232008 4.42e-60
0.7233008 8.25e-65
0.7234008 1.00e-69
0.7235008 7.97e-75
0.7236008 4.13e-80
0.7237008 1.40e-85
0.7238008 3.08e-91
0.7239008 4.43e-97
0.7240008 2.48e-100
0.7241008 1.97e-94
0.7242008 1.03e-88
0.7243008 3.54e-83
0.7244008 8.00e-78
0.7245008 1.19e-72
0.7246008 1.16e-67
0.7247008 7.47e-63
0.7248008 3.15e-58
0.7249008 8.76e-54
0.7250008 1.60e-49
0.7251008 1.92e-45
0.7252008 1.52e-41
0.7253008 7.86e-38
0.7254008 2.68e-34
0.7255008 6.02e-31
0.7256008 8.88e-28
0.7257008 8.61e-25
0.7258008 5.49e-22
0.7259008 2.30e-19
0.7260008 6.34e-17
0.7261008 1.15e-14
0.7262008 1.37e-12
0.7263008 1.07e-10
0.7264008 5.53e-09
0.7265008 1.87e-07
0.7266008 4.17e-06
0.7267008 6.10e-05
0.7268008 5.87e-04
0.7269008 3.72e-03
0.7270008 1.55e-02
0.7271008 4.23e-02
0.7272008 7.61e-02
0.7273008 9.00e-02
0.7274008 7.00e-02
0.7275008 3.58e-02
0.7276008 1.20e-02
0.7277008 2.66e-03
0.7278008 3.86e-04
0.7279008 3.69e-05
0.7280008 2.32e-06
0.7281008 9.57e-08
0.7282008 2.60e-09
0.7283008 4.64e-11
0.7284008 5.44e-13
0.7285008 4.20e-15
0.7286008 2.13e-17
0.7287008 7.11e-20
0.7288008 1.56e-22
0.7289008 2.25e-25
0.7290008 2.13e-28
0.7291008 1.33e-31
0.7292008 5.45e-35
0.7293008 1.47e-38
0.7294008 2.60e-42
0.7295008 3.03e-46
0.7296008 2.32e-50
0.7297008 1.17e-54
0.7298008 3.87e-59
0.7299008 8.43e-64
0.7300008 1.21e-68
0.7301008 1.14e-73
0.7302008 7.03e-79
0.7303008 2.86e-84
0.7304008 7.65e-90
0.7305008 1.35e-95
0.7306008 1.56e-101
0.7307008 1.18e-107
0.7308008 5.91e-114
0.7309008 1.94e-120
0.7310008 4.20e-127
0.7311008 5.96e-134
0.7312008 5.57e-141
0.7313008 3.42e-148
0.7314008 1.38e-155
0.7315008 3.67e-163
0.7316008 6.40e-171
0.7317008 7.35e-179
0.7318008 5.54e-187
0.7319008 2.75e-195
0.7320008 8.97e-204
0.7321008 1.92e-212
0.7322008 2.71e-221
0.7323008 6.67e-216
0.7324008 2.74e-207
0.7325008 7.51e-199
0.7326008 1.37e-190
0.7327008 1.65e-182
0.7328008 1.33e-174
0.7329008 7.09e-167
0.7330008 2.52e-159
0.7331008 5.95e-152
0.7332008 9.36e-145
0.7333008 9.77e-138
0.7334008 6.79e-131
0.7335008 3.13e-124
0.7336008 9.62e-118
0.7337008 1.97e-111
0.7338008 2.67e-105
0.7339008 2.41e-99
0.7340008 1.44e-93
0.7341008 5.76e-88
0.7342008 1.53e-82
0.7343008 2.70e-77
0.7344008 3.16e-72
0.7345008 2.47e-67
0.7346008 1.28e-62
0.7347008 4.41e-58
0.7348008 1.01e-53
0.7349008 1.54e-49
0.7350008 1.56e-45
0.7351008 1.05e-41
0.7352008 4.71e-38
0.7353008 1.40e-34
0.7354008 2.78e-31
0.7355008 3.66e-28
0.7356008 3.21e-25
0.7357008 1.87e-22
0.7358008 7.22e-20
0.7359008 1.86e-17
0.7360008 3.18e-15
0.7361008 3.62e-13
0.7362008 2.74e-11
0.7363008 1.38e-09
0.7364008 4.61e-08
0.7365008 1.02e-06
0.7366008 1.51e-05
0.7367008 1.49e-04
0.7368008 9.73e-04
0.7369008 4.23e-03
0.7370008 1.22e-02
0.7371008 2.35e-02
0.7372008 3.00e-02
0.7373008 2.55e-02
0.7374008 1.44e-02
0.7375008 5.40e-03
0.7376008 1.35e-03
0.7377008 2.31e-04
0.7378008 1.30e-04
0.7379008 9.92e-04
0.7380008 6.18e-03
0.7381008 2.56e-02
0.7382008 7.09e-02
0.7383008 1.31e-01
0.7384008 1.60e-01
0.7385008 1.31e-01
0.7386008 7.09e-02
0.7387008 2.57e-02
0.7388008 6.33e-03
0.7389008 1.96e-03
0.7390008 4.13e-03
0.7391008 1.11e-02
0.7392008 2.04e-02
0.7393008 2.50e-02
0.7394008 2.04e-02
0.7395008 1.11e-02
0.7396008 4.03e-03
0.7397008 9.73e-04
0.7398008 1.57e-04
0.7399008 1.68e-05
0.7400008 1.20e-06
0.7401008 5.73e-08
0.7402008 1.82e-09
0.7403008 3.85e-11
0.7404008 5.43e-13
0.7405008 5.11e-15
0.7406008 3.20e-17
0.7407008 1.34e-19
0.7408008 3.72e-22
0.7409008 6.89e-25
0.7410008 8.52e-28
0.7411008 7.02e-31
0.7412008 3.85e-34
0.7413008 1.41e-37
0.7414008 3.70e-41
0.7415008 1.15e-38
0.7416008 3.36e-35
0.7417008 6.60e-32
0.7418008 8.68e-29
0.7419008 7.64e-26
0.7420008 4.50e-23
0.7421008 1.78e-20
0.7422008 4.69e-18
0.7423008 8.30e-16
0.7424008 9.83e-14
0.7425008 7.80e-12
0.7426008 4.14e-10
0.7427008 1.47e-08
0.7428008 3.50e-07
0.7429008 5.58e-06
0.7430008 5.95e-05
0.7431008 4.25e-04
0.7432008 2.03e-03
0.7433008 6.50e-03
0.7434008 1.39e-02
0.7435008 2.00e-02
0.7436008 1.92e-02
0.7437008 1.24e-02
0.7438008 5.32e-03
0.7439008 1.53e-03
0.7440008 2.96e-04
0.7441008 3.83e-05
0.7442008 3.31e-06
0.7443008 1.92e-07
0.7444008 7.44e-09
0.7445008 1.93e-10
0.7446008 3.36e-12
0.7447008 3.91e-14
0.7448008 3.05e-16
0.7449008 1.59e-18
0.7450008 5.55e-21
0.7451008 1.30e-23
0.7452008 2.03e-26
0.7453008 2.13e-29
0.7454008 1.50e-32
0.7455008 7.03e-36
0.7456008 2.21e-39
0.7457008 4.66e-43
0.7458008 6.56e-47
0.7459008 6.20e-51
0.7460008 3.92e-55
0.7461008 1.66e-59
0.7462008 4.70e-64
0.7463008 8.91e-69
0.7464008 1.13e-73
0.7465008 9.62e-79
0.7466008 5.48e-84
0.7467008 2.09e-89
0.7468008 5.33e-95
0.7469008 9.10e-101
0.7470008 1.20e-99
0.7471008 6.23e-94
0.7472008 2.17e-88
0.7473008 5.12e-83
0.7474008 8.13e-78
0.7475008 8.70e-73
0.7476008 6.28e-68
0.7477008 3.06e-63
0.7478008 1.00e-58
0.7479008 2.22e-54
0.7480008 3.32e-50
0.7481008 3.35e-46
0.7482008 2.27e-42
0.7483008 1.04e-38
0.7484008 3.22e-35
0.7485008 6.70e-32
0.7486008 9.42e-29
0.7487008 8.93e-26
0.7488008 5.71e-23
0.7489008 2.46e-20
0.7490008 7.15e-18
0.7491008 1.40e-15
0.7492008 1.85e-13
0.7493008 1.65e-11
0.7494008 9.94e-10
0.7495008 4.03e-08
0.7496008 1.10e-06
0.7497008 2.04e-05
0.7498008 2.53e-04
0.7499008 2.12e-03
0.7500008 1.20e-02
0.7501008 4.59e-02
0.7502008 1.18e-01
0.7503008 2.05e-01
0.7504008 2.40e-01
0.7505008 1.89e-01
0.7506008 1.01e-01
0.7507008 3.62e-02
0.7508008 8.80e-03
0.7509008 1.74e-03
0.7510008 2.55e-03
0.7511008 1.25e-02
0.7512008 4.38e-02
0.7513008 1.04e-01
0.7514008 1.66e-01
0.7515008 1.80e-01
0.7516008 1.31e-01
0.7517008 6.48e-02
0.7518008 2.16e-02
0.7519008 4.85e-03
0.7520008 7.36e-04
0.7521008 7.55e-05
0.7522008 5.22e-06
0.7523008 2.44e-07
0.7524008 7.69e-09
0.7525008 1.64e-10
0.7526008 2.36e-12
0.7527008 2.29e-14
0.7528008 1.50e-16
0.7529008 6.63e-19
0.7530008 1.98e-21
0.7531008 4.00e-24
0.7532008 5.45e-27
0.7533008 5.01e-30
0.7534008 3.11e-33
0.7535008 1.30e-36
0.7536008 3.69e-40
0.7537008 7.05e-44
0.7538008 9.10e-48
0.7539008 7.93e-52
0.7540008 4.66e-56
0.7541008 1.85e-60
0.7542008 4.97e-65
0.7543008 8.99e-70
0.7544008 1.10e-74
0.7545008 9.07e-80
0.7546008 5.05e-85
0.7547008 1.90e-90
0.7548008 4.83e-96
0.7549008 8.28e-102
0.7550008 9.59e-108
0.7551008 7.50e-114
0.7552008 3.96e-120
0.7553008 1.41e-126
0.7554008 3.40e-133
0.7555008 5.52e-140
0.7556008 6.05e-147
0.7557008 4.48e-154
0.7558008 2.24e-161
0.7559008 7.57e-169
0.7560008 1.73e-176
0.7561008 2.66e-184
0.7562008 2.76e-192
0.7563008 1.94e-200
0.7564008 9.17e-209
0.7565008 2.93e-217
0.7566008 6.34e-226
0.7567008 9.24e-235
0.7568008 9.09e-244
0.7569008 6.05e-253
0.7570008 2.71e-262
0.7571008 8.22e-272
0.7572008 1.68e-281
0.7573008 2.32e-291
0.7574008 2.17e-301
0.7575008 1.03e-299
0.7576008 7.28e-290
0.7577008 3.51e-280
0.7578008 1.16e-270
0.7579008 2.61e-261
0.7580008 4.02e-252
0.7581008 4.23e-243
0.7582008 3.05e-234
0.7583008 1.50e-225
0.7584008 5.04e-217
0.7585008 1.16e-208
0.7586008 1.82e-200
0.7587008 1.95e-192
0.7588008 1.43e-184
0.7589008 7.19e-177
0.7590008 2.47e-169
0.7591008 5.78e-162
0.7592008 9.27e-155
0.7593008 1.01e-147
0.7594008 7.60e-141
0.7595008 3.89e-134
0.7596008 1.36e-127
0.7597008 3.25e-121
0.7598008 5.31e-115
0.7599008 5.93e-109
0.7600008 4.53e-103
0.7601008 2.36e-97
0.7602008 8.42e-92
0.7603008 2.05e-86
0.7604008 3.42e-81
0.7605008 3.90e-76
0.7606008 3.03e-71
0.7607008 1.61e-66
0.7608008 5.87e-62
0.7609008 1.46e-57
0.7610008 2.48e-53
0.7611008 2.88e-49
0.7612008 2.29e-45
0.7613008 1.24e-41
0.7614008 4.61e-38
0.7615008 1.17e-34
0.7616008 2.02e-31
0.7617008 2.40e-28
0.7618008 1.94e-25
0.7619008 1.07e-22
0.7620008 4.07e-20
0.7621008 1.05e-17
0.7622008 1.86e-15
0.7623008 2.24e-13
0.7624008 1.85e-11
0.7625008 1.05e-09
0.7626008 4.04e-08
0.7627008 1.06e-06
0.7628008 1.92e-05
0.7629008 2.36e-04
0.7630008 1.99e-03
0.7631008 1.15e-02
0.7632008 4.51e-02
0.7633008 1.21e-01
0.7634008 2.23e-01
0.7635008 2.80e-01
0.7636008 2.40e-01
0.7637008 1.41e-01
0.7638008 5.66e-02
0.7639008 1.55e-02
0.7640008 2.91e-03
0.7641008 3.73e-04
0.7642008 3.27e-05
0.7643008 1.96e-06
0.7644008 8.01e-08
0.7645008 2.24e-09
0.7646008 4.28e-11
0.7647008 5.59e-13
0.7648008 5.00e-15
0.7649008 3.05e-17
0.7650008 1.27e-19
0.7651008 3.63e-22
0.7652008 7.08e-25
0.7653008 9.44e-28
0.7654008 8.60e-31
0.7655008 5.35e-34
0.7656008 2.28e-37
0.7657008 6.63e-41
0.7658008 1.32e-44
0.7659008 1.79e-48
0.7660008 1.66e-52
0.7661008 1.06e-56
0.7662008 4.58e-61
0.7663008 1.36e-65
0.7664008 2.76e-70
0.7665008 3.82e-75
0.7666008 3.62e-80
0.7667008 2.34e-85
0.7668008 1.04e-90
0.7669008 3.14e-96
0.7670008 6.49e-102
0.7671008 9.18e-108
0.7672008 8.87e-114
0.7673008 5.86e-120
0.7674008 2.64e-126
0.7675008 8.16e-133
0.7676008 1.72e-139
0.7677008 2.48e-146
0.7678008 2.44e-153
0.7679008 1.65e-160
0.7680008 2.48e-156
0.7681008 2.44e-149
0.7682008 1.65e-142
0.7683008 7.70e-136
0.7684008 2.48e-129
0.7685008 5.49e-123
0.7686008 8.40e-117
0.7687008 8.86e-111
0.7688008 6.45e-105
0.7689008 3.23e-99
0.7690008 1.12e-93
0.7691008 2.67e-88
0.7692008 4.38e-83
0.7693008 4.97e-78
0.7694008 3.89e-73
0.7695008 2.10e-68
0.7696008 7.80e-64
0.7697008 2.00e-59
0.7698008 3.54e-55
0.7699008 4.32e-51
0.7700008 3.64e-47
0.7701008 2.11e-43
0.7702008 8.46e-40
0.7703008 2.34e-36
0.7704008 4.46e-33
0.7705008 5.88e-30
0.7706008 5.34e-27
0.7707008 3.35e-24
0.7708008 1.45e-21
0.7709008 4.34e-19
0.7710008 8.97e-17
0.7711008 1.28e-14
0.7712008 1.26e-12
0.7713008 8.61e-11
0.7714008 4.06e-09
0.7715008 1.32e-07
0.7716008 2.98e-06
0.7717008 4.66e-05
0.7718008 5.03e-04
0.7719008 3.77e-03
0.7720008 1.95e-02
0.7721008 7.01e-02
0.7722008 1.74e-01
0.7723008 3.01e-01
0.7724008 3.60e-01
0.7725008 2.99e-01
0.7726008 1.72e-01
0.7727008 6.84e-02
0.7728008 1.89e-02
0.7729008 3.62e-03
0.7730008 4.80e-04
0.7731008 4.42e-05
0.7732008 2.81e-06
0.7733008 1.24e-07
0.7734008 3.79e-09
0.7735008 8.00e-11
0.7736008 1.17e-12
0.7737008 1.18e-14
0.7738008 8.25e-17
0.7739008 3.98e-19
0.7740008 1.33e-21
0.7741008 3.06e-24
0.7742008 4.87e-27
0.7743008 5.36e-30
0.7744008 4.07e-33
0.7745008 2.13e-36
0.7746008 7.70e-40
0.7747008 1.92e-43
0.7748008 3.31e-47
0.7749008 3.93e-51
0.7750008 3.22e-55
0.7751008 1.82e-59
0.7752008 7.10e-64
0.7753008 1.91e-68
0.7754008 3.55e-73
0.7755008 4.54e-78
0.7756008 4.01e-83
0.7757008 2.44e-88
0.7758008 1.02e-93
0.7759008 2.96e-99
0.7760008 5.92e-105
0.7761008 8.14e-111
0.7762008 7.73e-117
0.7763008 5.06e-123
0.7764008 2.29e-129
0.7765008 7.11e-136
0.7766008 1.53e-142
0.7767008 2.26e-149
0.7768008 2.31e-156
0.7769008 1.62e-163
0.7770008 7.88e-171
0.7771008 2.64e-178
0.7772008 6.08e-186
0.7773008 9.68e-194
0.7774008 1.06e-201
0.7775008 8.03e-210
0.7776008 4.19e-218
0.7777008 1.51e-226
0.7778008 3.73e-235
0.7779008 6.39e-244
0.7780008 7.53e-253
0.7781008 6.12e-262
0.7782008 3.43e-271
0.7783008 1.33e-280
0.7784008 3.53e-290
0.7785008 6.49e-300
0.7786008 8.23e-310
0.7787008 7.19e-320
0.7788008 0.00e+00
0.7789008 0.00e+00
0.7790008 0.00e+00
0.7791008 0.00e+00
0.7792008 0.00e+00
0.7793008 0.00e+00
0.7794008 0.00e+00
0.7795008 0.00e+00
0.7796008 0.00e+00
0.7797008 0.00e+00
0.7798008 0.00e+00
0.7799008 0.00e+00
0.7800008 0.00e+00
0.7801008 0.00e+00
0.7802008 0.00e+00
0.7803008 0.00e+00
0.7804008 0.00e+00
0.7805008 0.00e+00
0.7806008 0.00e+00
0.7807008 0.00e+00
0.7808008 0.00e+00
0.7809008 0.00e+00
0.7810008 0.00e+00
0.7811008 0.00e+00
0.7812008 0.00e+00
0.7813008 0.00e+00
0.7814008 0.00e+00
0.7815008 0.00e+00
0.7816008 0.00e+00
0.7817008 0.00e+00
0.7818008 0.00e+00
0.7819008 0.00e+00
0.7820008 0.00e+00
0.7821008 0.00e+00
0.7822008 0.00e+00
0.7823008 0.00e+00
0.7824008 0.00e+00
0.7825008 0.00e+00
0.7826008 0.00e+00
0.7827008 0.00e+00
0.7828008 0.00e+00
0.7829008 0.00e+00
0.7830008 0.00e+00
0.7831008 0.00e+00
0.7832008 0.00e+00
0.7833008 0.00e+00
0.7834008 0.00e+00
0.7835008 0.00e+00
0.7836008 0.00e+00
0.7837008 0.00e+00
0.7838008 0.00e+00
0.7839008 0.00e+00
0.7840008 0.00e+00
0.7841008 0.00e+00
0.7842008 0.00e+00
0.7843008 0.00e+00
0.7844008 0.00e+00
0.7845008 0.00e+00
0.7846008 0.00e+00
0.7847008 0.00e+00
0.7848008 0.00e+00
0.7849008 0.00e+00
0.7850008 0.00e+00
0.7851008 0.00e+00
0.7852008 0.00e+00
0.7853008 0.00e+00
0.7854008 0.00e+00
0.7855008 0.00e+00
0.7856008 0.00e+00
0.7857008 0.00e+00
0.7858008 0.00e+00
0.7859008 0.00e+00
0.7860008 0.00e+00
0.7861008 0.00e+00
0.7862008 0.00e+00
0.7863008 0.00e+00
0.7864008 0.00e+00
0.7865008 0.00e+00
0.7866008 0.00e+00
0.7867008 0.00e+00
0.7868008 0.00e+00
0.7869008 0.00e+00
0.7870008 0.00e+00
0.7871008 0.00e+00
0.7872008 0.00e+00
0.7873008 0.00e+00
0.7874008 0.00e+00
0.7875008 0.00e+00
0.7876008 0.00e+00
0.7877008 0.00e+00
0.7878008 0.00e+00
0.7879008 0.00e+00
0.7880008 0.00e+00
0.7881008 0.00e+00
0.7882008 0.00e+00
0.7883008 0.00e+00
0.7884008 1.50e-315
0.7885008 7.77e-306
0.7886008 2.83e-296
0.7887008 7.24e-287
0.7888008 1.30e-277
0.7889008 1.65e-268
0.7890008 1.48e-259
0.7891008 9.28e-251
0.7892008 4.11e-242
0.7893008 1.28e-233
0.7894008 2.80e-225
0.7895008 4.32e-217
0.7896008 4.70e-209
0.7897008 3.59e-201
0.7898008 1.93e-193
0.7899008 7.32e-186
0.7900008 1.95e-178
0.7901008 3.66e-171
0.7902008 4.84e-164
0.7903008 4.50e-157
0.7904008 2.95e-150
0.7905008 1.36e-143
0.7906008 4.40e-137
0.7907008 1.01e-130
0.7908008 1.62e-124
0.7909008 1.83e-118
0.7910008 1.46e-112
0.7911008 8.16e-107
0.7912008 3.22e-101
0.7913008 8.95e-96
0.7914008 1.75e-90
0.7915008 2.41e-85
0.7916008 2.33e-80
0.7917008 1.59e-75
0.7918008 7.63e-71
0.7919008 2.58e-66
0.7920008 6.13e-62
0.7921008 1.03e-57
0.7922008 1.21e-53
0.7923008 1.00e-49
0.7924008 5.86e-46
0.7925008 2.41e-42
0.7926008 6.97e-39
0.7927008 1.42e-35
0.7928008 2.03e-32
0.7929008 2.05e-29
0.7930008 1.46e-26
0.7931008 7.29e-24
0.7932008 2.57e-21
0.7933008 6.36e-19
0.7934008 1.11e-16
0.7935008 1.36e-14
0.7936008 1.18e-12
0.7937008 7.15e-11
0.7938008 3.06e-09
0.7939008 9.22e-08
0.7940008 1.96e-06
0.7941008 2.92e-05
0.7942008 3.07e-04
0.7943008 2.27e-03
0.7944008 1.18e-02
0.7945008 4.34e-02
0.7946008 1.12e-01
0.7947008 2.03e-01
0.7948008 2.60e-01
0.7949008 2.34e-01
0.7950008 1.48e-01
0.7951008 6.61e-02
0.7952008 2.08e-02
0.7953008 4.59e-03
0.7954008 7.13e-04
0.7955008 7.81e-05
0.7956008 6.02e-06
0.7957008 3.26e-07
0.7958008 1.25e-08
0.7959008 3.35e-10
0.7960008 6.34e-12
0.7961008 8.44e-14
0.7962008 7.92e-16
0.7963008 5.22e-18
0.7964008 2.43e-20
0.7965008 7.94e-23
0.7966008 1.83e-25
0.7967008 2.96e-28
0.7968008 3.37e-31
0.7969008 2.71e-34
0.7970008 1.53e-37
0.7971008 6.09e-41
0.7972008 1.70e-44
0.7973008 3.36e-48
0.7974008 4.66e-52
0.7975008 4.55e-56
0.7976008 3.13e-60
0.7977008 1.73e-64
0.7978008 4.42e-61
0.7979008 6.44e-57
0.7980008 6.62e-53
0.7981008 4.82e-49
0.7982008 2.49e-45
0.7983008 9.06e-42
0.7984008 2.34e-38
0.7985008 4.26e-35
0.7986008 5.50e-32
0.7987008 5.02e-29
0.7988008 3.25e-26
0.7989008 1.48e-23
0.7990008 4.80e-21
0.7991008 1.10e-18
0.7992008 1.78e-16
0.7993008 2.03e-14
0.7994008 1.65e-12
0.7995008 9.45e-11
0.7996008 3.83e-09
0.7997008 1.10e-07
0.7998008 2.23e-06
0.7999008 3.20e-05
0.8000008 3.25e-04
0.8001008 2.34e-03
0.8002008 1.19e-02
0.8003008 4.28e-02
0.8004008 1.09e-01
0.8005008 1.96e-01
0.8006008 2.50e-01
0.8007008 2.25e-01
0.8008008 1.44e-01
0.8009008 6.57e-02
0.8010008 2.58e-02
0.8011008 2.71e-02
0.8012008 7.10e-02
0.8013008 1.55e-01
0.8014008 2.43e-01
0.8015008 2.70e-01
0.8016008 2.12e-01
0.8017008 1.18e-01
0.8018008 4.64e-02
0.8019008 1.29e-02
0.8020008 2.55e-03
0.8021008 3.57e-04
0.8022008 3.53e-05
0.8023008 2.47e-06
0.8024008 1.22e-07
0.8025008 4.30e-09
0.8026008 1.07e-10
0.8027008 1.88e-12
0.8028008 2.34e-14
0.8029008 2.07e-16
0.8030008 1.29e-18
0.8031008 5.71e-21
0.8032008 1.79e-23
0.8033008 3.96e-26
0.8034008 6.22e-29
0.8035008 6.91e-32
0.8036008 5.44e-35
0.8037008 3.03e-38
0.8038008 1.19e-41
0.8039008 3.34e-45
0.8040008 6.59e-49
0.8041008 9.23e-53
0.8042008 9.15e-57
0.8043008 6.42e-61
0.8044008 3.19e-65
0.8045008 1.12e-69
0.8046008 2.79e-74
0.8047008 4.92e-79
0.8048008 6.15e-84
0.8049008 5.43e-89
0.8050008 3.40e-94
0.8051008 1.51e-99
0.8052008 4.72e-105
0.8053008 1.05e-110
0.8054008 1.65e-116
0.8055008 1.84e-122
0.8056008 1.45e-128
0.8057008 8.08e-135
0.8058008 3.19e-141
0.8059008 1.64e-147
0.8060008 2.28e-141
0.8061008 4.95e-135
0.8062008 7.67e-129
0.8063008 8.48e-123
0.8064008 6.69e-117
0.8065008 3.76e-111
0.8066008 1.51e-105
0.8067008 4.32e-100
0.8068008 8.82e-95
0.8069008 1.29e-89
0.8070008 1.34e-84
0.8071008 9.90e-80
0.8072008 5.24e-75
0.8073008 1.98e-70
0.8074008 5.32e-66
0.8075008 1.02e-61
0.8076008 1.40e-57
0.8077008 1.37e-53
0.8078008 9.52e-50
0.8079008 4.73e-46
0.8080008 1.68e-42
0.8081008 4.25e-39
0.8082008 7.67e-36
0.8083008 9.87e-33
0.8084008 9.07e-30
0.8085008 5.94e-27
0.8086008 2.78e-24
0.8087008 9.26e-22
0.8088008 2.20e-19
0.8089008 3.74e-17
0.8090008 4.53e-15
0.8091008 3.91e-13
0.8092008 2.41e-11
0.8093008 1.06e-09
0.8094008 3.32e-08
0.8095008 7.42e-07
0.8096008 1.18e-05
0.8097008 1.35e-04
0.8098008 1.09e-03
0.8099008 6.33e-03
0.8100008 2.62e-02
0.8101008 7.71e-02
0.8102008 1.62e-01
0.8103008 2.43e-01
0.8104008 2.60e-01
0.8105008 1.98e-01
0.8106008 1.08e-01
0.8107008 4.20e-02
0.8108008 1.17e-02
0.8109008 2.81e-03
0.8110008 3.91e-03
0.8111008 1.81e-02
0.8112008 6.49e-02
0.8113008 1.67e-01
0.8114008 3.06e-01
0.8115008 4.00e-01
0.8116008 3.74e-01
0.8117008 2.50e-01
0.8118008 1.19e-01
0.8119008 4.05e-02
0.8120008 9.84e-03
0.8121008 1.71e-03
0.8122008 2.12e-04
0.8123008 1.87e-05
0.8124008 1.18e-06
0.8125008 5.34e-08
0.8126008 1.72e-09
0.8127008 3.96e-11
0.8128008 6.50e-13
0.8129008 7.62e-15
0.8130008 6.38e-17
0.8131008 3.82e-19
0.8132008 1.63e-21
0.8133008 4.97e-24
0.8134008 1.08e-26
0.8135008 1.68e-29
0.8136008 1.87e-32
0.8137008 1.48e-35
0.8138008 8.38e-39
0.8139008 3.39e-42
0.8140008 9.78e-46
0.8141008 2.01e-49
0.8142008 2.96e-53
0.8143008 3.12e-57
0.8144008 2.34e-61
0.8145008 1.25e-65
0.8146008 4.79e-70
0.8147008 1.31e-74
0.8148008 2.55e-79
0.8149008 3.56e-84
0.8150008 3.54e-89
0.8151008 2.51e-94
0.8152008 1.27e-99
0.8153008 4.61e-105
0.8154008 1.19e-110
0.8155008 2.20e-116
0.8156008 2.90e-122
0.8157008 2.73e-128
0.8158008 1.84e-134
0.8159008 8.81e-141
0.8160008 3.02e-147
0.8161008 7.39e-154
0.8162008 1.29e-160
0.8163008 1.61e-167
0.8164008 1.44e-174
0.8165008 9.13e-182
0.8166008 4.15e-189
0.8167008 1.35e-196
0.8168008 3.12e-204
0.8169008 5.16e-212
0.8170008 6.09e-220
0.8171008 5.13e-228
0.8172008 3.09e-236
0.8173008 1.33e-244
0.8174008 4.08e-253
0.8175008 8.95e-262
0.8176008 1.40e-270
0.8177008 1.57e-279
0.8178008 1.25e-288
0.8179008 7.12e-298
0.8180008 2.90e-307
0.8181008 8.42e-317
0.8182008 0.00e+00
0.8183008 0.00e+00
0.8184008 0.00e+00
0.8185008 0.00e+00
0.8186008 0.00e+00
0.8187008 0.00e+00
0.8188008 0.00e+00
0.8189008 0.00e+00
0.8190008 0.00e+00
0.8191008 0.00e+00
0.8192008 0.00e+00
0.8193008 0.00e+00
0.8194008 0.00e+00
0.8195008 0.00e+00
0.8196008 0.00e+00
0.8197008 1.04e-322
0.8198008 2.97e-313
0.8199008 6.04e-304
0.8200008 8.88e-295
0.8201008 9.43e-286
0.8202008 7.24e-277
0.8203008 4.02e-268
0.8204008 1.61e-259
0.8205008 4.67e-251
0.8206008 9.78e-243
0.8207008 1.48e-234
0.8208008 1.62e-226
0.8209008 1.28e-218
0.8210008 7.31e-211
0.8211008 3.02e-203
0.8212008 9.01e-196
0.8213008 1.94e-188
0.8214008 3.03e-181
0.8215008 3.41e-174
0.8216008 2.78e-167
0.8217008 1.64e-160
0.8218008 6.96e-154
0.8219008 2.14e-147
0.8220008 4.75e-141
0.8221008 7.62e-135
0.8222008 8.84e-129
0.8223008 7.41e-123
0.8224008 4.49e-117
0.8225008 1.97e-111
0.8226008 6.23e-106
0.8227008 1.42e-100
0.8228008 2.35e-95
0.8229008 2.81e-90
0.8230008 2.43e-85
0.8231008 1.52e-80
0.8232008 6.83e-76
0.8233008 2.23e-71
0.8234008 5.25e-67
0.8235008 8.93e-63
0.8236008 1.10e-58
0.8237008 9.77e-55
0.8238008 6.28e-51
0.8239008 2.92e-47
0.8240008 9.79e-44
0.8241008 2.37e-40
0.8242008 4.16e-37
0.8243008 5.27e-34
0.8244008 4.83e-31
0.8245008 3.19e-28
0.8246008 1.53e-25
0.8247008 5.28e-23
0.8248008 1.32e-20
0.8249008 2.38e-18
0.8250008 3.11e-16
0.8251008 2.93e-14
0.8252008 2.00e-12
0.8253008 9.83e-11
0.8254008 3.50e-09
0.8255008 9.00e-08
0.8256008 1.67e-06
0.8257008 2.25e-05
0.8258008 2.18e-04
0.8259008 1.53e-03
0.8260008 7.77e-03
0.8261008 2.85e-02
0.8262008 7.55e-02
0.8263008 1.45e-01
0.8264008 2.00e-01
0.8265008 2.00e-01
0.8266008 1.45e-01
0.8267008 7.55e-02
0.8268008 2.85e-02
0.8269008 7.77e-03
0.8270008 1.53e-03
0.8271008 2.18e-04
0.8272008 2.25e-05
0.8273008 1.67e-06
0.8274008 9.00e-08
0.8275008 3.50e-09
0.8276008 9.83e-11
0.8277008 2.00e-12
0.8278008 2.93e-14
0.8279008 3.11e-16
0.8280008 2.38e-18
0.8281008 1.32e-20
0.8282008 5.28e-23
0.8283008 1.53e-25
0.8284008 3.19e-28
0.8285008 4.83e-31
0.8286008 5.27e-34
0.8287008 4.16e-37
0.8288008 2.37e-40
0.8289008 9.79e-44
0.8290008 2.92e-47
0.8291008 6.28e-51
0.8292008 9.77e-55
0.8293008 1.10e-58
0.8294008 8.93e-63
0.8295008 5.25e-67
0.8296008 2.23e-71
0.8297008 6.83e-76
0.8298008 1.52e-80
0.8299008 2.43e-85
0.8300008 2.81e-90
0.8301008 2.35e-95
0.8302008 1.42e-100
